game,turn,player,move,land_square,nodes,time_ms,pruning_ratio,score_p0,score_p1,heuristic,depth,game_phase,suboptimal,score_deviation,score_loss,operator_blind
2,18,0,"[[3, 6], [2, 5]]","[2, 5]",104,33.5028,0.8375,-22,45.0,greedy,3,opening,False,0.0,0.0,False
2,19,1,"[[1, 4], [3, 6]]","[3, 6]",27,7.8802,0.5781,-22,45.0,greedy,3,opening,False,0.0,0.0,False
2,20,0,"[[4, 3], [3, 4]]","[3, 4]",212,46.0975,0.6319,-22,87.0,greedy,3,midgame,True,0,0.0,False
2,21,1,"[[0, 5], [1, 4]]","[1, 4]",111,30.4971,0.7832,-22,87.0,greedy,3,midgame,False,0.0,0.0,True
2,22,0,"[[3, 4], [2, 5]]","[2, 5]",114,28.2388,0.8021,-22,87.0,greedy,3,midgame,False,0.0,0.0,False
2,23,1,"[[1, 4], [2, 3]]","[2, 3]",92,20.1433,0.7946,-22,87.0,greedy,3,midgame,False,0.0,0.0,True
2,24,0,"[[7, 0], [6, 1]]","[6, 1]",72,19.3553,0.875,-22,87.0,greedy,3,midgame,False,0.0,0.0,False
2,25,1,"[[2, 1], [3, 0]]","[3, 0]",88,15.5103,0.8036,-22,87.0,greedy,3,midgame,False,0.0,0.0,True
2,26,0,"[[6, 1], [5, 0]]","[5, 0]",71,19.6528,0.8767,-22,87.0,greedy,3,midgame,False,0.0,0.0,False
2,27,1,"[[1, 2], [2, 1]]","[2, 1]",86,23.5252,0.808,-22,87.0,greedy,3,midgame,False,0.0,0.0,True
2,28,0,"[[2, 5], [1, 6]]","[1, 6]",71,21.0798,0.8767,-22,87.0,greedy,3,midgame,False,0.0,0.0,False
2,29,1,"[[0, 7], [2, 5]]","[2, 5]",22,4.164,0.6562,-22,87.0,greedy,3,midgame,False,0.0,0.0,False
2,30,0,"[[5, 0], [4, 1]]","[4, 1]",57,17.1976,0.8728,-22,100.0,greedy,3,midgame,True,0,0.0,False
2,31,1,"[[3, 0], [5, 2]]","[5, 2]",21,5.8463,0.6719,-22,100.0,greedy,3,midgame,False,0.0,0.0,False
2,32,0,"[[7, 4], [6, 3]]","[6, 3]",55,13.8328,0.8568,-22,112.0,greedy,3,midgame,False,0.0,0.0,False
2,33,1,"[[5, 2], [7, 4]]","[7, 4]",18,2.1093,0.7188,-22,112.0,greedy,3,midgame,False,0.0,0.0,False
2,34,0,"[[7, 2], [6, 1]]","[6, 1]",71,12.2082,0.7227,-22,114.0,greedy,3,midgame,False,0.0,0.0,False
2,35,1,"[[2, 1], [3, 0]]","[3, 0]",105,22.3007,0.8177,-22,114.0,greedy,3,midgame,True,0.0,0.0,True
2,36,0,"[[6, 1], [5, 0]]","[5, 0]",41,11.4555,0.8398,-22,114.0,greedy,3,midgame,False,0.0,0.0,False
2,37,1,"[[2, 3], [3, 2]]","[3, 2]",103,31.4934,0.7988,-22,114.0,greedy,3,midgame,False,0.0,0.0,True
2,38,0,"[[5, 0], [4, 1]]","[4, 1]",14,2.0132,0.9271,-22,114.0,greedy,3,midgame,False,0.0,0.0,False
2,39,1,"[[3, 0], [5, 2]]","[5, 2]",25,3.5889,0.8047,-22,114.0,greedy,3,midgame,False,0.0,0.0,True
2,40,0,"[[7, 6], [6, 7]]","[6, 7]",22,4.8058,0.8281,-22,128.0,greedy,3,midgame,True,0,0.0,False
2,41,1,"[[5, 2], [6, 1]]","[6, 1]",73,12.8343,0.8733,-22,128.0,greedy,3,midgame,False,0.0,0.0,True
2,42,0,"[[6, 7], [5, 6]]","[5, 6]",21,5.8479,0.6719,-22,128.0,greedy,3,midgame,False,0.0,0.0,False
2,43,1,"[[3, 6], [4, 7]]","[4, 7]",77,20.216,0.8663,-22,128.0,greedy,3,midgame,False,0.0,0.0,True
2,44,0,"[[5, 6], [4, 5]]","[4, 5]",22,6.46,0.6562,-22,156.0,greedy,3,midgame,False,0.0,0.0,False
2,45,1,"[[6, 1], [7, 0]]","[7, 0]",63,10.4797,0.9016,-22,156.0,greedy,3,midgame,True,144.0,144.0,True
